PrimaryKey#uid#lastName#sdnType#firstName#title#remarks#FK_sdnList
1#36#AEROCARIBBEAN AIRLINES#Entity####1
2#173#ANGLO-CARIBBEAN CO., LTD.#Entity####1
3#306#BANCO NACIONAL DE CUBA#Entity####1
4#424#BOUTIQUE LA MAISON#Entity####1
5#475#CASA DE CUBA#Entity####1
6#480#CECOEX, S.A.#Entity####1
7#535#CIMEX#Entity####1
8#536#CIMEX IBERICA#Entity####1
9#537#CIMEX, S.A.#Entity####1
10#540#COMERCIAL IBEROAMERICANA, S.A.#Entity####1
11#551#COMERCIAL CIMEX, S.A.#Entity####1
12#552#COMERCIAL DE RODAJES Y MAQUINARIA, S.A.#Entity####1
13#555#COMERCIALIZACION DE PRODUCTOS VARIOS#Entity####1
14#559#COMPANIA DE IMPORTACION Y EXPORTACION IBERIA#Entity####1
15#576#CORPORACION CIMEX, S.A.#Entity####1
16#578#COTEI#Entity####1
17#589#CRYMSA - ARGENTINA, S.A.#Entity####1
18#590#CUBACANCUN CIGARS AND GIFT SHOPS#Entity####1
19#591#CUBAEXPORT#Entity####1
20#592#CUBAFRUTAS#Entity####1
21#593#CUBAN CIGARS TRADE#Entity####1
22#621#CUBANATUR#Entity####1
23#622#CUBATABACO#Entity####1
24#636#CUMEXINT, S.A.#Entity####1
25#651#DELVEST HOLDING, S.A.#Entity####1
26#701#EDICIONES CUBANAS#Entity####1
27#702#EDYJU, S.A.#Entity####1
28#735#EMPRESA CUBANA DE AVIACION#Entity####1
29#751#EMPRESA CUBANA DE PESCADOS Y MARISCOS#Entity####1
30#758#EMPRESA DE TURISMO NACIONAL Y INTERNACIONAL#Entity####1
31#767#ETCO INTERNATIONAL COMMODITIES LTD.#Entity####1
32#768#ETCO INTERNATIONAL COMPANY, LIMITED#Entity####1
33#815#GALAX TRADING CO., LTD.#Entity####1
34#906#HAVIN BANK LIMITED#Entity####1
35#907#HAVANATUR#Entity####1
36#1042#INSTITUTO NACIONAL DE TURISMO DE CUBA#Entity####1
37#1043#INTERCONSULT#Entity####1
38#1241#KAVE, S.A.#Entity####1
39#1287#LA EMPRESA CUBANA DE FLETES#Entity####1
40#1316#LEVERAGE, S.A.#Entity####1
41#1555#NIREF#Entity####1
42#1570#NORDSTRAND LTD.#Entity####1
43#1571#NORDSTRAND MARITIME AND TRADING COMPANY#Entity####1
44#1641#PANAMERICAN IMPORT AND EXPORT COMMERCIAL CORPORATION#Entity####1
45#1660#PESCABRAVA, S.A.#Entity####1
46#1700#PRELASA#Entity####1
47#1701#PRENSA LATINA CANADA LTD.#Entity####1
48#1702#PRENSA LATINA#Entity####1
49#1888#SERVINAVES, S.A.#Entity####1
50#2109#TROBER, S.A.#Entity####1
51#2110#TROPIC TOURS GMBH#Entity####1
52#2184#VIAJES GUAMA, S.A.#Entity####1
53#2186#VINALES TOURS#Entity####1
54#2674#ABBAS#Individual#Abu#Director of PALESTINE LIBERATION FRONT - ABU ABBAS FACTION##1
55#2675#AL RAHMAN#Individual#Shaykh Umar Abd#Chief Ideological Figure of ISLAMIC GAMA'AT##1
56#2676#AL ZAWAHIRI#Individual#Dr. Ayman#Operational and Military Leader of JIHAD GROUP##1
57#2677#AL-ZOMOR#Individual#Abboud Abdul Latif Hassan###1
58#2678#AWDA#Individual#Abd Al Aziz#Chief Ideological Figure of PALESTINIAN ISLAMIC JIHAD - SHIQAQI##1
59#2679#FADLALLAH#Individual#Shaykh Muhammad Husayn#Leading Ideological Figure of HIZBALLAH##1
60#2681#HAWATMA#Individual#Nayif#Secretary General of DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE - HAWATMEH FACTION##1
61#2682#ISLAMBOULI#Individual#Mohammad Shawqi#Military Leader of ISLAMIC GAMA'AT##1
62#2683#JABRIL#Individual#Ahmad#Secretary General of POPULAR FRONT FOR THE LIBERATION OF PALESTINE - GENERAL COMMAND##1
63#2685#NAJI#Individual#Talal Muhammad Rashid#Principal Deputy of POPULAR FRONT FOR THE LIBERATION OF PALESTINE - GENERAL COMMAND##1
64#2686#NASRALLAH#Individual#Hasan#Secretary General of Hizballah#(Linked To: HIZBALLAH)#1
65#2690#TUFAYLI#Individual#Subhi#Former Secretary General and Current Senior Figure of HIZBALLAH##1
66#2691#YASSIN#Individual#Sheik Ahmed Ismail###1
67#2831#MIDCO FINANCE S.A.#Entity###Switzerland#1
68#3748#COBALT REFINERY CO. INC.#Entity####1
69#3749#LA COMPANIA GENERAL DE NIQUEL#Entity####1
70#3750#INTERNATIONAL COBALT CO. INC.#Entity####1
71#3751#MOA NICKEL SA#Entity####1
72#3754#ABU MARZOOK#Individual#Mousa Mohammed#Political Leader in Amman, Jordan and Damascus, Syria for HAMAS##1
73#4107#RODRIGUEZ OREJUELA#Individual#Gilberto Jose###1
74#4108#RODRIGUEZ OREJUELA#Individual#Miguel Angel###1
75#4238#MAR AZUL#Vessel####1
76#4243#EBANO#Vessel####1
77#4249#TIFON#Vessel####1
78#4257#ABDALLAH#Individual#Ramadan#Secretary General of the PALESTINIAN ISLAMIC JIHAD##1
79#4632#BANK MARKAZI JOMHOURI ISLAMI IRAN#Entity###(Linked To: ISLAMIC REVOLUTIONARY GUARD CORPS (IRGC)-QODS FORCE; Linked To: HIZBALLAH)#1
80#4633#BANK MASKAN#Entity###all offices worldwide#1
81#4635#BANK REFAH KARGARAN#Entity###all offices worldwide#1
82#4639#BANK KESHAVARZI IRAN#Entity###all offices worldwide#1
83#4642#BANK SADERAT PLC#Entity###all offices worldwide#1
84#4688#ABU SAYYAF GROUP#Entity####1
85#4690#ARMED ISLAMIC GROUP#Entity####1
86#4691#AUM SHINRIKYO#Entity####1
87#4693#EUZKADI TA ASKATASUNA#Entity####1
88#4694#GAMA'A AL-ISLAMIYYA#Entity####1
89#4695#HAMAS#Entity####1
90#4696#HARAKAT UL-MUJAHIDEEN#Entity####1
91#4697#HIZBALLAH#Entity####1
92#4700#KAHANE CHAI#Entity####1
93#4702#KURDISTAN WORKERS' PARTY#Entity####1
94#4703#LIBERATION TIGERS OF TAMIL EELAM#Entity####1
95#4706#NATIONAL LIBERATION ARMY#Entity####1
96#4707#PALESTINE ISLAMIC JIHAD - SHAQAQI FACTION#Entity####1
97#4708#PALESTINE LIBERATION FRONT - ABU ABBAS FACTION#Entity####1
98#4709#POPULAR FRONT FOR THE LIBERATION OF PALESTINE#Entity####1
